	0	1	2	p_value
1132	CHEMBL456252	3643	0	0.1617424751152015
1133	CHEMBL456252	3480	0	0.1617424751152015
1134	CHEMBL456252	2870	0	0.1617424751152015
1135	CHEMBL456252	238	0	0.1617424751152015
1136	CHEMBL456252	23683	0	0.1617424751152015
1137	CHEMBL456252	23617	0	0.1617424751152015
1138	CHEMBL456252	2242	0	0.1617424751152015
1139	CHEMBL456252	2241	0	0.1617424751152015
1140	CHEMBL456252	2185	0	0.1617424751152015
1141	CHEMBL456252	1956	0	0.1617424751152015
1142	CHEMBL456252	1436	0	0.1617424751152015
1143	CHEMBL456252	131890	0	0.1617424751152015
1144	CHEMBL456252	120892	0	0.1617424751152015
1145	CHEMBL456252	1196	0	0.1617424751152015
1146	CHEMBL450071	8711	0	0.7163211392886715
1147	CHEMBL450071	83942	0	0.7163211392886715
1148	CHEMBL450071	7272	0	0.7163211392886715
1149	CHEMBL450071	6098	0	0.7163211392886715
1150	CHEMBL450071	5601	0	0.7163211392886715
1151	CHEMBL450071	5260	0	0.7163211392886715
1152	CHEMBL450071	4058	0	0.7163211392886715
1153	CHEMBL450071	3645	0	0.7163211392886715
1154	CHEMBL450071	3643	0	0.7163211392886715
1155	CHEMBL450071	3480	0	0.7163211392886715
1156	CHEMBL450071	238	0	0.7163211392886715
1157	CHEMBL450071	23617	0	0.7163211392886715
1158	CHEMBL450071	2241	0	0.7163211392886715
1159	CHEMBL450071	2185	0	0.7163211392886715
1160	CHEMBL450071	204851	0	0.7163211392886715
1161	CHEMBL450071	1956	0	0.7163211392886715
1162	CHEMBL450071	1612	0	0.7163211392886715
1163	CHEMBL450071	147746	0	0.7163211392886715
1164	CHEMBL450071	120892	0	0.7163211392886715
1165	CHEMBL450071	1196	0	0.7163211392886715
1166	CHEMBL446024	9149	0	1.0
1167	CHEMBL446024	1859	0	1.0
1168	CHEMBL446024	1196	0	1.0
1169	CHEMBL443563	9891	0	0.3960526791890295
1170	CHEMBL443563	9212	0	0.3960526791890295
1171	CHEMBL443563	7525	0	0.3960526791890295
1172	CHEMBL443563	6795	0	0.3960526791890295
1173	CHEMBL443563	6790	0	0.3960526791890295
1174	CHEMBL443563	6714	0	0.3960526791890295
1175	CHEMBL443563	640	0	0.3960526791890295
1176	CHEMBL443563	5159	0	0.3960526791890295
1177	CHEMBL443563	5156	0	0.3960526791890295
1178	CHEMBL443563	4067	0	0.3960526791890295
1179	CHEMBL443563	3815	0	0.3960526791890295
1180	CHEMBL443563	3791	0	0.3960526791890295
1181	CHEMBL443563	27	0	0.3960526791890295
1182	CHEMBL443563	25	0	0.3960526791890295
1183	CHEMBL443563	2322	0	0.3960526791890295
1184	CHEMBL443563	1436	0	0.3960526791890295
1185	CHEMBL441702	9891	0	0.25008272957165995
1186	CHEMBL441702	9475	0	0.25008272957165995
1187	CHEMBL441702	9252	0	0.25008272957165995
1188	CHEMBL441702	7525	0	0.25008272957165995
1189	CHEMBL441702	6790	0	0.25008272957165995
1190	CHEMBL441702	673	0	0.25008272957165995
1191	CHEMBL441702	6714	0	0.25008272957165995
1192	CHEMBL441702	640	0	0.25008272957165995
1193	CHEMBL441702	6093	0	0.25008272957165995
1194	CHEMBL441702	5979	0	0.25008272957165995
1195	CHEMBL441702	5613	0	0.25008272957165995
1196	CHEMBL441702	5604	0	0.25008272957165995
1197	CHEMBL441702	5593	0	0.25008272957165995
1198	CHEMBL441702	5592	0	0.25008272957165995
1199	CHEMBL441702	5566	0	0.25008272957165995
1200	CHEMBL441702	5562	0	0.25008272957165995
1201	CHEMBL441702	4486	0	0.25008272957165995
1202	CHEMBL441702	4233	0	0.25008272957165995
1203	CHEMBL441702	3932	0	0.25008272957165995
1204	CHEMBL434729	9448	0	0.06871516308340145
1205	CHEMBL434729	7525	0	0.06871516308340145
1206	CHEMBL434729	6714	0	0.06871516308340145
1207	CHEMBL434729	640	0	0.06871516308340145
1208	CHEMBL434729	5979	0	0.06871516308340145
1209	CHEMBL434729	5753	0	0.06871516308340145
1210	CHEMBL434729	5601	0	0.06871516308340145
1211	CHEMBL434729	5600	0	0.06871516308340145
1212	CHEMBL434729	5159	0	0.06871516308340145
1213	CHEMBL434729	5156	0	0.06871516308340145
1214	CHEMBL434729	4921	0	0.06871516308340145
1215	CHEMBL434729	4067	0	0.06871516308340145
1216	CHEMBL434729	3932	0	0.06871516308340145
1217	CHEMBL434729	3815	0	0.06871516308340145
1218	CHEMBL434729	3791	0	0.06871516308340145
1219	CHEMBL434729	3055	0	0.06871516308340145
1220	CHEMBL434729	2932	0	0.06871516308340145
1221	CHEMBL434729	2931	0	0.06871516308340145
1222	CHEMBL434729	25865	0	0.06871516308340145
1223	CHEMBL434729	2534	0	0.06871516308340145
1224	CHEMBL434729	25	0	0.06871516308340145
1225	CHEMBL434729	23683	0	0.06871516308340145
1226	CHEMBL434729	2268	0	0.06871516308340145
1227	CHEMBL434729	2241	0	0.06871516308340145
1228	CHEMBL434729	2185	0	0.06871516308340145
1229	CHEMBL434729	2066	0	0.06871516308340145
1230	CHEMBL434729	2050	0	0.06871516308340145
1231	CHEMBL434729	2048	0	0.06871516308340145
1232	CHEMBL434729	1956	0	0.06871516308340145
1233	CHEMBL434729	1452	0	0.06871516308340145
1234	CHEMBL434729	1432	0	0.06871516308340145
1235	CHEMBL428877	5600	0	1.0
1236	CHEMBL428877	5566	0	1.0
1237	CHEMBL428877	1432	0	1.0
1238	CHEMBL427159	9641	0	1.0
1239	CHEMBL427159	7525	0	1.0
1240	CHEMBL427159	5753	0	1.0
1241	CHEMBL427159	5600	0	1.0
1242	CHEMBL427159	25	0	1.0
1243	CHEMBL427159	2268	0	1.0
1244	CHEMBL427159	2066	0	1.0
1245	CHEMBL427159	1432	0	1.0
1246	CHEMBL427058	9578	0	0.4049746282464644
1247	CHEMBL427058	9475	0	0.4049746282464644
1248	CHEMBL427058	9252	0	0.4049746282464644
1249	CHEMBL427058	8986	0	0.4049746282464644
1250	CHEMBL427058	8476	0	0.4049746282464644
1251	CHEMBL427058	6198	0	0.4049746282464644
1252	CHEMBL427058	6197	0	0.4049746282464644
1253	CHEMBL427058	6196	0	0.4049746282464644
1254	CHEMBL427058	6195	0	0.4049746282464644
1255	CHEMBL427058	6093	0	0.4049746282464644
1256	CHEMBL427058	5613	0	0.4049746282464644
1257	CHEMBL427058	5593	0	0.4049746282464644
1258	CHEMBL427058	5592	0	0.4049746282464644
1259	CHEMBL427058	5566	0	0.4049746282464644
1260	CHEMBL427058	5562	0	0.4049746282464644
1261	CHEMBL427058	3718	0	0.4049746282464644
1262	CHEMBL427058	3716	0	0.4049746282464644
1263	CHEMBL426800	5593	0	1.0
1264	CHEMBL419903	9448	0	1.0
1265	CHEMBL419903	50488	0	1.0
1266	CHEMBL419903	25	0	1.0
1267	CHEMBL418348	1432	0	1.0
1268	CHEMBL417804	5600	0	1.0
1269	CHEMBL417804	1432	0	1.0
1270	CHEMBL410072	9891	0	0.5751049423758533
1271	CHEMBL410072	983	0	0.5751049423758533
1272	CHEMBL410072	9641	0	0.5751049423758533
1273	CHEMBL410072	9024	0	0.5751049423758533
1274	CHEMBL410072	7272	0	0.5751049423758533
1275	CHEMBL410072	6795	0	0.5751049423758533
1276	CHEMBL410072	6790	0	0.5751049423758533
1277	CHEMBL410072	6789	0	0.5751049423758533
1278	CHEMBL410072	6788	0	0.5751049423758533
1279	CHEMBL410072	673	0	0.5751049423758533
1280	CHEMBL410072	5979	0	0.5751049423758533
1281	CHEMBL410072	57787	0	0.5751049423758533
1282	CHEMBL410072	5604	0	0.5751049423758533
1283	CHEMBL410072	5594	0	0.5751049423758533
1284	CHEMBL410072	5562	0	0.5751049423758533
1285	CHEMBL410072	5163	0	0.5751049423758533
1286	CHEMBL410072	5159	0	0.5751049423758533
1287	CHEMBL410072	5156	0	0.5751049423758533
1288	CHEMBL410072	4139	0	0.5751049423758533
1289	CHEMBL410072	3791	0	0.5751049423758533
1290	CHEMBL410072	2932	0	0.5751049423758533
1291	CHEMBL410072	2931	0	0.5751049423758533
1292	CHEMBL410072	29110	0	0.5751049423758533
1293	CHEMBL410072	2534	0	0.5751049423758533
1294	CHEMBL410072	2324	0	0.5751049423758533
1295	CHEMBL410072	2322	0	0.5751049423758533
1296	CHEMBL410072	1196	0	0.5751049423758533
1297	CHEMBL410072	1021	0	0.5751049423758533
1298	CHEMBL410072	1020	0	0.5751049423758533
1299	CHEMBL410072	1019	0	0.5751049423758533
1300	CHEMBL410072	1018	0	0.5751049423758533
1301	CHEMBL410072	1017	0	0.5751049423758533
1302	CHEMBL409892	9891	0	0.08737292839322547
1303	CHEMBL409892	983	0	0.08737292839322547
1304	CHEMBL409892	9641	0	0.08737292839322547
1305	CHEMBL409892	9475	0	0.08737292839322547
1306	CHEMBL409892	9448	0	0.08737292839322547
1307	CHEMBL409892	9212	0	0.08737292839322547
1308	CHEMBL409892	91754	0	0.08737292839322547
1309	CHEMBL409892	9149	0	0.08737292839322547
1310	CHEMBL409892	9024	0	0.08737292839322547
1311	CHEMBL409892	8986	0	0.08737292839322547
1312	CHEMBL409892	8711	0	0.08737292839322547
1313	CHEMBL409892	84446	0	0.08737292839322547
1314	CHEMBL409892	7525	0	0.08737292839322547
1315	CHEMBL409892	7301	0	0.08737292839322547
1316	CHEMBL409892	7272	0	0.08737292839322547
1317	CHEMBL409892	6795	0	0.08737292839322547
1318	CHEMBL409892	6790	0	0.08737292839322547
1319	CHEMBL409892	6789	0	0.08737292839322547
1320	CHEMBL409892	6788	0	0.08737292839322547
1321	CHEMBL409892	673	0	0.08737292839322547
1322	CHEMBL409892	6714	0	0.08737292839322547
1323	CHEMBL409892	6446	0	0.08737292839322547
1324	CHEMBL409892	640	0	0.08737292839322547
1325	CHEMBL409892	6196	0	0.08737292839322547
1326	CHEMBL409892	5979	0	0.08737292839322547
1327	CHEMBL409892	5871	0	0.08737292839322547
1328	CHEMBL409892	57787	0	0.08737292839322547
1329	CHEMBL409892	5604	0	0.08737292839322547
1330	CHEMBL409892	5594	0	0.08737292839322547
1331	CHEMBL409892	5593	0	0.08737292839322547
1332	CHEMBL409892	5587	0	0.08737292839322547
1333	CHEMBL409892	5563	0	0.08737292839322547
1334	CHEMBL409892	5562	0	0.08737292839322547
1335	CHEMBL409892	5260	0	0.08737292839322547
1336	CHEMBL409892	51765	0	0.08737292839322547
1337	CHEMBL409892	5163	0	0.08737292839322547
1338	CHEMBL409892	5159	0	0.08737292839322547
1339	CHEMBL409892	5156	0	0.08737292839322547
1340	CHEMBL409892	50488	0	0.08737292839322547
1341	CHEMBL409892	4915	0	0.08737292839322547
1342	CHEMBL409892	4914	0	0.08737292839322547
1343	CHEMBL409892	4593	0	0.08737292839322547
1344	CHEMBL409892	4140	0	0.08737292839322547
1345	CHEMBL409892	4139	0	0.08737292839322547
1346	CHEMBL409892	4067	0	0.08737292839322547
1347	CHEMBL409892	3815	0	0.08737292839322547
1348	CHEMBL409892	3791	0	0.08737292839322547
1349	CHEMBL409892	3718	0	0.08737292839322547
1350	CHEMBL409892	3055	0	0.08737292839322547
1351	CHEMBL409892	2932	0	0.08737292839322547
1352	CHEMBL409892	2931	0	0.08737292839322547
1353	CHEMBL409892	29110	0	0.08737292839322547
1354	CHEMBL409892	27330	0	0.08737292839322547
1355	CHEMBL409892	25865	0	0.08737292839322547
1356	CHEMBL409892	25	0	0.08737292839322547
1357	CHEMBL409892	23683	0	0.08737292839322547
1358	CHEMBL409892	2324	0	0.08737292839322547
1359	CHEMBL409892	2322	0	0.08737292839322547
1360	CHEMBL409892	2321	0	0.08737292839322547
1361	CHEMBL409892	2268	0	0.08737292839322547
1362	CHEMBL409892	2261	0	0.08737292839322547
1363	CHEMBL409892	2260	0	0.08737292839322547
1364	CHEMBL409892	2185	0	0.08737292839322547
1365	CHEMBL409892	204851	0	0.08737292839322547
1366	CHEMBL409892	1859	0	0.08737292839322547
1367	CHEMBL409892	1612	0	0.08737292839322547
1368	CHEMBL409892	147746	0	0.08737292839322547
1369	CHEMBL409892	1436	0	0.08737292839322547
1370	CHEMBL409892	120892	0	0.08737292839322547
1371	CHEMBL409892	1196	0	0.08737292839322547
1372	CHEMBL409892	1111	0	0.08737292839322547
1373	CHEMBL409892	1021	0	0.08737292839322547
1374	CHEMBL409892	1020	0	0.08737292839322547
1375	CHEMBL409892	1019	0	0.08737292839322547
1376	CHEMBL409892	1018	0	0.08737292839322547
1377	CHEMBL409892	1017	0	0.08737292839322547
1378	CHEMBL408564	6790	0	1.0
1379	CHEMBL408564	2932	0	1.0
1380	CHEMBL408564	2931	0	1.0
1381	CHEMBL408564	1147	0	1.0
1382	CHEMBL407113	9024	0	1.0
1383	CHEMBL407113	84446	0	1.0
1384	CHEMBL405042	9448	0	1.0
1385	CHEMBL405042	9212	0	1.0
1386	CHEMBL405042	6795	0	1.0
1387	CHEMBL405042	6789	0	1.0
1388	CHEMBL405042	6788	0	1.0
1389	CHEMBL405042	5979	0	1.0
1390	CHEMBL405042	5159	0	1.0
1391	CHEMBL405042	5156	0	1.0
1392	CHEMBL405042	50488	0	1.0
1393	CHEMBL405042	4915	0	1.0
1394	CHEMBL405042	3815	0	1.0
1395	CHEMBL405042	3791	0	1.0
1396	CHEMBL405042	2322	0	1.0
1397	CHEMBL405042	1436	0	1.0
1398	CHEMBL405042	120892	0	1.0
1399	CHEMBL405042	1021	0	1.0
1400	CHEMBL405042	1020	0	1.0
1401	CHEMBL405042	1018	0	1.0
1402	CHEMBL405042	1017	0	1.0
1403	CHEMBL405021	9448	0	1.0
1404	CHEMBL405021	50488	0	1.0
1405	CHEMBL405021	25	0	1.0
1406	CHEMBL402108	1432	0	1.0
1407	CHEMBL399410	7010	0	1.0
1408	CHEMBL399410	6793	0	1.0
1409	CHEMBL399410	5753	0	1.0
1410	CHEMBL396107	9475	0	0.5751049423758533
1411	CHEMBL396107	9212	0	0.5751049423758533
1412	CHEMBL396107	7010	0	0.5751049423758533
1413	CHEMBL396107	6795	0	0.5751049423758533
1414	CHEMBL396107	6790	0	0.5751049423758533
1415	CHEMBL396107	660	0	0.5751049423758533
1416	CHEMBL396107	6198	0	0.5751049423758533
1417	CHEMBL396107	6195	0	0.5751049423758533
1418	CHEMBL396107	6093	0	0.5751049423758533
1419	CHEMBL396107	5979	0	0.5751049423758533
1420	CHEMBL396107	5871	0	0.5751049423758533
1421	CHEMBL396107	5159	0	0.5751049423758533
1422	CHEMBL396107	5156	0	0.5751049423758533
1423	CHEMBL396107	4921	0	0.5751049423758533
1424	CHEMBL396107	4915	0	0.5751049423758533
1425	CHEMBL396107	4914	0	0.5751049423758533
1426	CHEMBL396107	4593	0	0.5751049423758533
1427	CHEMBL396107	3815	0	0.5751049423758533
1428	CHEMBL396107	3791	0	0.5751049423758533
1429	CHEMBL396107	27	0	0.5751049423758533
1430	CHEMBL396107	25	0	0.5751049423758533
1431	CHEMBL396107	2324	0	0.5751049423758533
1432	CHEMBL396107	2322	0	0.5751049423758533
1433	CHEMBL396107	2321	0	0.5751049423758533
1434	CHEMBL396107	2261	0	0.5751049423758533
1435	CHEMBL396107	2260	0	0.5751049423758533
1436	CHEMBL396107	2050	0	0.5751049423758533
1437	CHEMBL396107	2048	0	0.5751049423758533
1438	CHEMBL396107	2043	0	0.5751049423758533
1439	CHEMBL396107	1969	0	0.5751049423758533
1440	CHEMBL396107	147746	0	0.5751049423758533
1441	CHEMBL396107	1436	0	0.5751049423758533
1442	CHEMBL385426	25	0	1.0
1443	CHEMBL384407	2066	0	1.0
1444	CHEMBL384407	2064	0	1.0
1445	CHEMBL384407	1956	0	1.0
1446	CHEMBL384073	9475	0	1.0
1447	CHEMBL384073	8569	0	1.0
1448	CHEMBL384073	6790	0	1.0
1449	CHEMBL384073	6093	0	1.0
1450	CHEMBL384073	5979	0	1.0
1451	CHEMBL384073	5613	0	1.0
1452	CHEMBL384073	3716	0	1.0
1453	CHEMBL384073	2872	0	1.0
1454	CHEMBL381948	9448	0	1.0
1455	CHEMBL381948	50488	0	1.0
1456	CHEMBL381604	1956	0	1.0
1457	CHEMBL379093	1956	0	1.0
1458	CHEMBL374453	9475	0	1.0
1459	CHEMBL374453	9252	0	1.0
1460	CHEMBL374453	6790	0	1.0
1461	CHEMBL374453	6093	0	1.0
1462	CHEMBL374453	5613	0	1.0
1463	CHEMBL374453	5592	0	1.0
1464	CHEMBL374453	5566	0	1.0
1465	CHEMBL374060	9641	0	0.4049746282464644
1466	CHEMBL374060	6725	0	0.4049746282464644
1467	CHEMBL374060	6714	0	0.4049746282464644
1468	CHEMBL374060	660	0	0.4049746282464644
1469	CHEMBL374060	5753	0	0.4049746282464644
1470	CHEMBL374060	5159	0	0.4049746282464644
1471	CHEMBL374060	5156	0	0.4049746282464644
1472	CHEMBL374060	4067	0	0.4049746282464644
1473	CHEMBL374060	3815	0	0.4049746282464644
1474	CHEMBL374060	3055	0	0.4049746282464644
1475	CHEMBL374060	25	0	0.4049746282464644
1476	CHEMBL374060	2050	0	0.4049746282464644
1477	CHEMBL374060	2049	0	0.4049746282464644
1478	CHEMBL374060	2048	0	0.4049746282464644
1479	CHEMBL374060	2043	0	0.4049746282464644
1480	CHEMBL374060	1969	0	0.4049746282464644
1481	CHEMBL374060	102724428	0	0.4049746282464644
1482	CHEMBL373751	9891	0	0.17179690044736395
1483	CHEMBL373751	9641	0	0.17179690044736395
1484	CHEMBL373751	9448	0	0.17179690044736395
1485	CHEMBL373751	9212	0	0.17179690044736395
1486	CHEMBL373751	9024	0	0.17179690044736395
1487	CHEMBL373751	8711	0	0.17179690044736395
1488	CHEMBL373751	8569	0	0.17179690044736395
1489	CHEMBL373751	84446	0	0.17179690044736395
1490	CHEMBL373751	83942	0	0.17179690044736395
1491	CHEMBL373751	817	0	0.17179690044736395
1492	CHEMBL373751	7294	0	0.17179690044736395
1493	CHEMBL373751	6795	0	0.17179690044736395
1494	CHEMBL373751	6793	0	0.17179690044736395
1495	CHEMBL373751	6790	0	0.17179690044736395
1496	CHEMBL373751	6789	0	0.17179690044736395
1497	CHEMBL373751	6788	0	0.17179690044736395
1498	CHEMBL373751	6714	0	0.17179690044736395
1499	CHEMBL373751	640	0	0.17179690044736395
1500	CHEMBL373751	6098	0	0.17179690044736395
1501	CHEMBL373751	5979	0	0.17179690044736395
1502	CHEMBL373751	5871	0	0.17179690044736395
1503	CHEMBL373751	57787	0	0.17179690044736395
1504	CHEMBL373751	558	0	0.17179690044736395
1505	CHEMBL373751	5562	0	0.17179690044736395
1506	CHEMBL373751	5347	0	0.17179690044736395
1507	CHEMBL373751	5260	0	0.17179690044736395
1508	CHEMBL373751	5159	0	0.17179690044736395
1509	CHEMBL373751	5156	0	0.17179690044736395
1510	CHEMBL373751	50488	0	0.17179690044736395
1511	CHEMBL373751	4915	0	0.17179690044736395
1512	CHEMBL373751	4593	0	0.17179690044736395
1513	CHEMBL373751	4140	0	0.17179690044736395
1514	CHEMBL373751	4139	0	0.17179690044736395
1515	CHEMBL373751	4067	0	0.17179690044736395
1516	CHEMBL373751	3932	0	0.17179690044736395
1517	CHEMBL373751	3791	0	0.17179690044736395
1518	CHEMBL373751	3718	0	0.17179690044736395
1519	CHEMBL373751	3055	0	0.17179690044736395
1520	CHEMBL373751	29110	0	0.17179690044736395
1521	CHEMBL373751	2872	0	0.17179690044736395
1522	CHEMBL373751	2534	0	0.17179690044736395
1523	CHEMBL373751	25	0	0.17179690044736395
1524	CHEMBL373751	2324	0	0.17179690044736395
1525	CHEMBL373751	23235	0	0.17179690044736395
1526	CHEMBL373751	2268	0	0.17179690044736395
1527	CHEMBL373751	2043	0	0.17179690044736395
1528	CHEMBL373751	2011	0	0.17179690044736395
1529	CHEMBL373751	1956	0	0.17179690044736395
1530	CHEMBL373751	147746	0	0.17179690044736395
1531	CHEMBL373751	131890	0	0.17179690044736395
1532	CHEMBL373751	120892	0	0.17179690044736395
1533	CHEMBL373751	10461	0	0.17179690044736395
1534	CHEMBL373751	102724428	0	0.17179690044736395
1535	CHEMBL372474	8711	0	0.5067391969951427
1536	CHEMBL372474	7525	0	0.5067391969951427
1537	CHEMBL372474	6714	0	0.5067391969951427
1538	CHEMBL372474	640	0	0.5067391969951427
1539	CHEMBL372474	6098	0	0.5067391969951427
1540	CHEMBL372474	5979	0	0.5067391969951427
1541	CHEMBL372474	5159	0	0.5067391969951427
1542	CHEMBL372474	5156	0	0.5067391969951427
1543	CHEMBL372474	4067	0	0.5067391969951427
1544	CHEMBL372474	3932	0	0.5067391969951427
1545	CHEMBL372474	3815	0	0.5067391969951427
1546	CHEMBL372474	3791	0	0.5067391969951427
1547	CHEMBL372474	3055	0	0.5067391969951427
1548	CHEMBL372474	27	0	0.5067391969951427
1549	CHEMBL372474	2534	0	0.5067391969951427
1550	CHEMBL372474	25	0	0.5067391969951427
1551	CHEMBL372474	2324	0	0.5067391969951427
1552	CHEMBL372474	2322	0	0.5067391969951427
1553	CHEMBL372474	2321	0	0.5067391969951427
1554	CHEMBL372474	2268	0	0.5067391969951427
1555	CHEMBL372474	2261	0	0.5067391969951427
1556	CHEMBL372474	2260	0	0.5067391969951427
1557	CHEMBL372474	1956	0	0.5067391969951427
1558	CHEMBL365663	9448	0	1.0
1559	CHEMBL365663	5156	0	1.0
1560	CHEMBL365663	50488	0	1.0
1561	CHEMBL365663	3791	0	1.0
1562	CHEMBL365663	25865	0	1.0
1563	CHEMBL365663	1432	0	1.0
1564	CHEMBL365297	9448	0	0.019462457872723465
1565	CHEMBL365297	7525	0	0.019462457872723465
1566	CHEMBL365297	7006	0	0.019462457872723465
1567	CHEMBL365297	6793	0	0.019462457872723465
1568	CHEMBL365297	6714	0	0.019462457872723465
1569	CHEMBL365297	660	0	0.019462457872723465
1570	CHEMBL365297	640	0	0.019462457872723465
1571	CHEMBL365297	5979	0	0.019462457872723465
1572	CHEMBL365297	5753	0	0.019462457872723465
1573	CHEMBL365297	5601	0	0.019462457872723465
1574	CHEMBL365297	5600	0	0.019462457872723465
1575	CHEMBL365297	53944	0	0.019462457872723465
1576	CHEMBL365297	5159	0	0.019462457872723465
1577	CHEMBL365297	5156	0	0.019462457872723465
1578	CHEMBL365297	50488	0	0.019462457872723465
1579	CHEMBL365297	4921	0	0.019462457872723465
1580	CHEMBL365297	4067	0	0.019462457872723465
1581	CHEMBL365297	3932	0	0.019462457872723465
1582	CHEMBL365297	3815	0	0.019462457872723465
1583	CHEMBL365297	3791	0	0.019462457872723465
1584	CHEMBL365297	3055	0	0.019462457872723465
1585	CHEMBL365297	2932	0	0.019462457872723465
1586	CHEMBL365297	2931	0	0.019462457872723465
1587	CHEMBL365297	27	0	0.019462457872723465
1588	CHEMBL365297	25865	0	0.019462457872723465
1589	CHEMBL365297	2534	0	0.019462457872723465
1590	CHEMBL365297	25	0	0.019462457872723465
1591	CHEMBL365297	23683	0	0.019462457872723465
1592	CHEMBL365297	2324	0	0.019462457872723465
1593	CHEMBL365297	23235	0	0.019462457872723465
1594	CHEMBL365297	2268	0	0.019462457872723465
1595	CHEMBL365297	2185	0	0.019462457872723465
1596	CHEMBL365297	2066	0	0.019462457872723465
1597	CHEMBL365297	2064	0	0.019462457872723465
1598	CHEMBL365297	2050	0	0.019462457872723465
1599	CHEMBL365297	2048	0	0.019462457872723465
1600	CHEMBL365297	2043	0	0.019462457872723465
1601	CHEMBL365297	1956	0	0.019462457872723465
1602	CHEMBL365297	1456	0	0.019462457872723465
1603	CHEMBL365297	1455	0	0.019462457872723465
1604	CHEMBL365297	1452	0	0.019462457872723465
1605	CHEMBL365297	1436	0	0.019462457872723465
1606	CHEMBL365297	1432	0	0.019462457872723465
1607	CHEMBL365286	9475	0	1.0
1608	CHEMBL365286	9252	0	1.0
1609	CHEMBL365286	8986	0	1.0
1610	CHEMBL365286	6198	0	1.0
1611	CHEMBL365286	6196	0	1.0
1612	CHEMBL365286	6195	0	1.0
1613	CHEMBL365286	5593	0	1.0
1614	CHEMBL365286	5583	0	1.0
1615	CHEMBL365286	5579	0	1.0
1616	CHEMBL365248	983	0	0.4049746282464644
1617	CHEMBL365248	9641	0	0.4049746282464644
1618	CHEMBL365248	9149	0	0.4049746282464644
1619	CHEMBL365248	8711	0	0.4049746282464644
1620	CHEMBL365248	6795	0	0.4049746282464644
1621	CHEMBL365248	6098	0	0.4049746282464644
1622	CHEMBL365248	3815	0	0.4049746282464644
1623	CHEMBL365248	2932	0	0.4049746282464644
1624	CHEMBL365248	2931	0	0.4049746282464644
1625	CHEMBL365248	29110	0	0.4049746282464644
1626	CHEMBL365248	2185	0	0.4049746282464644
1627	CHEMBL365248	204851	0	0.4049746282464644
1628	CHEMBL365248	1859	0	0.4049746282464644
1629	CHEMBL365248	147746	0	0.4049746282464644
1630	CHEMBL365248	1198	0	0.4049746282464644
1631	CHEMBL365248	1196	0	0.4049746282464644
1632	CHEMBL365248	1017	0	0.4049746282464644
1633	CHEMBL365072	6198	0	1.0
1634	CHEMBL362155	9448	0	0.4049746282464644
1635	CHEMBL362155	7525	0	0.4049746282464644
1636	CHEMBL362155	6714	0	0.4049746282464644
1637	CHEMBL362155	640	0	0.4049746282464644
1638	CHEMBL362155	5600	0	0.4049746282464644
1639	CHEMBL362155	50488	0	0.4049746282464644
1640	CHEMBL362155	3932	0	0.4049746282464644
1641	CHEMBL362155	3791	0	0.4049746282464644
1642	CHEMBL362155	25865	0	0.4049746282464644
1643	CHEMBL362155	2534	0	0.4049746282464644
1644	CHEMBL362155	25	0	0.4049746282464644
1645	CHEMBL362155	23683	0	0.4049746282464644
1646	CHEMBL362155	2268	0	0.4049746282464644
1647	CHEMBL362155	2066	0	0.4049746282464644
1648	CHEMBL362155	1956	0	0.4049746282464644
1649	CHEMBL362155	1432	0	0.4049746282464644
1650	CHEMBL362155	10461	0	0.4049746282464644
1651	CHEMBL361894	9891	0	0.08511492283083061
1652	CHEMBL361894	983	0	0.08511492283083061
1653	CHEMBL361894	9448	0	0.08511492283083061
1654	CHEMBL361894	9212	0	0.08511492283083061
1655	CHEMBL361894	91754	0	0.08511492283083061
1656	CHEMBL361894	9149	0	0.08511492283083061
1657	CHEMBL361894	8711	0	0.08511492283083061
1658	CHEMBL361894	8445	0	0.08511492283083061
1659	CHEMBL361894	6795	0	0.08511492283083061
1660	CHEMBL361894	6790	0	0.08511492283083061
1661	CHEMBL361894	6098	0	0.08511492283083061
1662	CHEMBL361894	5871	0	0.08511492283083061
1663	CHEMBL361894	5601	0	0.08511492283083061
1664	CHEMBL361894	5587	0	0.08511492283083061
1665	CHEMBL361894	5159	0	0.08511492283083061
1666	CHEMBL361894	5156	0	0.08511492283083061
1667	CHEMBL361894	50488	0	0.08511492283083061
1668	CHEMBL361894	3815	0	0.08511492283083061
1669	CHEMBL361894	3718	0	0.08511492283083061
1670	CHEMBL361894	3643	0	0.08511492283083061
1671	CHEMBL361894	3480	0	0.08511492283083061
1672	CHEMBL361894	2932	0	0.08511492283083061
1673	CHEMBL361894	2931	0	0.08511492283083061
1674	CHEMBL361894	27	0	0.08511492283083061
1675	CHEMBL361894	25	0	0.08511492283083061
1676	CHEMBL361894	23683	0	0.08511492283083061
1677	CHEMBL361894	2322	0	0.08511492283083061
1678	CHEMBL361894	2242	0	0.08511492283083061
1679	CHEMBL361894	2241	0	0.08511492283083061
1680	CHEMBL361894	2185	0	0.08511492283083061
1681	CHEMBL361894	204851	0	0.08511492283083061
1682	CHEMBL361894	1859	0	0.08511492283083061
1683	CHEMBL361894	147746	0	0.08511492283083061
1684	CHEMBL361894	1457	0	0.08511492283083061
1685	CHEMBL361894	1455	0	0.08511492283083061
1686	CHEMBL361894	1452	0	0.08511492283083061
1687	CHEMBL361894	1436	0	0.08511492283083061
1688	CHEMBL361894	120892	0	0.08511492283083061
