	0	1	2	p_value
626	CHEMBL495696	673	0	0.7720650625321562
627	CHEMBL495696	6714	0	0.7720650625321562
628	CHEMBL495696	6098	0	0.7720650625321562
629	CHEMBL495696	5979	0	0.7720650625321562
630	CHEMBL495696	5871	0	0.7720650625321562
631	CHEMBL495696	5604	0	0.7720650625321562
632	CHEMBL495696	5603	0	0.7720650625321562
633	CHEMBL495696	5601	0	0.7720650625321562
634	CHEMBL495696	5594	0	0.7720650625321562
635	CHEMBL495696	5592	0	0.7720650625321562
636	CHEMBL495696	5587	0	0.7720650625321562
637	CHEMBL495696	5578	0	0.7720650625321562
638	CHEMBL495696	5260	0	0.7720650625321562
639	CHEMBL495696	5159	0	0.7720650625321562
640	CHEMBL495696	5156	0	0.7720650625321562
641	CHEMBL495696	50488	0	0.7720650625321562
642	CHEMBL495696	4915	0	0.7720650625321562
643	CHEMBL495696	4914	0	0.7720650625321562
644	CHEMBL495696	3815	0	0.7720650625321562
645	CHEMBL495696	3791	0	0.7720650625321562
646	CHEMBL495696	3643	0	0.7720650625321562
647	CHEMBL495696	2932	0	0.7720650625321562
648	CHEMBL495696	2931	0	0.7720650625321562
649	CHEMBL495696	27	0	0.7720650625321562
650	CHEMBL495696	25865	0	0.7720650625321562
651	CHEMBL495696	25	0	0.7720650625321562
652	CHEMBL495696	23683	0	0.7720650625321562
653	CHEMBL495696	2322	0	0.7720650625321562
654	CHEMBL495696	2268	0	0.7720650625321562
655	CHEMBL495696	2241	0	0.7720650625321562
656	CHEMBL495696	2185	0	0.7720650625321562
657	CHEMBL495696	204851	0	0.7720650625321562
658	CHEMBL495696	2048	0	0.7720650625321562
659	CHEMBL495696	2043	0	0.7720650625321562
660	CHEMBL495696	1859	0	0.7720650625321562
661	CHEMBL495696	147746	0	0.7720650625321562
662	CHEMBL495696	1457	0	0.7720650625321562
663	CHEMBL495696	1456	0	0.7720650625321562
664	CHEMBL495696	1455	0	0.7720650625321562
665	CHEMBL495696	1452	0	0.7720650625321562
666	CHEMBL495696	1436	0	0.7720650625321562
667	CHEMBL495696	120892	0	0.7720650625321562
668	CHEMBL495696	1198	0	0.7720650625321562
669	CHEMBL495696	1196	0	0.7720650625321562
670	CHEMBL495696	10461	0	0.7720650625321562
671	CHEMBL495696	1021	0	0.7720650625321562
672	CHEMBL495696	1020	0	0.7720650625321562
673	CHEMBL495696	1019	0	0.7720650625321562
674	CHEMBL495696	1018	0	0.7720650625321562
675	CHEMBL495696	1017	0	0.7720650625321562
676	CHEMBL493326	91754	0	1.0
677	CHEMBL493326	6793	0	1.0
678	CHEMBL493326	5347	0	1.0
679	CHEMBL486124	1021	0	1.0
680	CHEMBL485745	1956	0	1.0
681	CHEMBL485745	1452	0	1.0
682	CHEMBL485745	1432	0	1.0
683	CHEMBL485598	9475	0	1.0
684	CHEMBL485598	6790	0	1.0
685	CHEMBL485598	6093	0	1.0
686	CHEMBL485598	5979	0	1.0
687	CHEMBL485598	5592	0	1.0
688	CHEMBL482326	8711	0	1.0
689	CHEMBL482326	6795	0	1.0
690	CHEMBL482326	6793	0	1.0
691	CHEMBL481510	5347	0	1.0
692	CHEMBL480382	9891	0	1.0
693	CHEMBL480382	9448	0	1.0
694	CHEMBL480382	9024	0	1.0
695	CHEMBL480382	8711	0	1.0
696	CHEMBL480382	84446	0	1.0
697	CHEMBL480382	6793	0	1.0
698	CHEMBL480382	6789	0	1.0
699	CHEMBL480382	6788	0	1.0
700	CHEMBL480382	5979	0	1.0
701	CHEMBL480382	5347	0	1.0
702	CHEMBL480382	5159	0	1.0
703	CHEMBL480382	5156	0	1.0
704	CHEMBL480382	50488	0	1.0
705	CHEMBL480382	3791	0	1.0
706	CHEMBL480382	25	0	1.0
707	CHEMBL480382	147746	0	1.0
708	CHEMBL480382	120892	0	1.0
709	CHEMBL480371	5347	0	1.0
710	CHEMBL479079	8711	0	0.1742712444323336
711	CHEMBL479079	7525	0	0.1742712444323336
712	CHEMBL479079	7294	0	0.1742712444323336
713	CHEMBL479079	7010	0	0.1742712444323336
714	CHEMBL479079	7006	0	0.1742712444323336
715	CHEMBL479079	6850	0	0.1742712444323336
716	CHEMBL479079	6795	0	0.1742712444323336
717	CHEMBL479079	6793	0	0.1742712444323336
718	CHEMBL479079	6790	0	0.1742712444323336
719	CHEMBL479079	6714	0	0.1742712444323336
720	CHEMBL479079	660	0	0.1742712444323336
721	CHEMBL479079	640	0	0.1742712444323336
722	CHEMBL479079	6098	0	0.1742712444323336
723	CHEMBL479079	5979	0	0.1742712444323336
724	CHEMBL479079	5753	0	0.1742712444323336
725	CHEMBL479079	5159	0	0.1742712444323336
726	CHEMBL479079	5156	0	0.1742712444323336
727	CHEMBL479079	4921	0	0.1742712444323336
728	CHEMBL479079	4915	0	0.1742712444323336
729	CHEMBL479079	4914	0	0.1742712444323336
730	CHEMBL479079	4593	0	0.1742712444323336
731	CHEMBL479079	4067	0	0.1742712444323336
732	CHEMBL479079	3932	0	0.1742712444323336
733	CHEMBL479079	3815	0	0.1742712444323336
734	CHEMBL479079	3791	0	0.1742712444323336
735	CHEMBL479079	3717	0	0.1742712444323336
736	CHEMBL479079	3716	0	0.1742712444323336
737	CHEMBL479079	3643	0	0.1742712444323336
738	CHEMBL479079	3480	0	0.1742712444323336
739	CHEMBL479079	3055	0	0.1742712444323336
740	CHEMBL479079	27	0	0.1742712444323336
741	CHEMBL479079	2534	0	0.1742712444323336
742	CHEMBL479079	25	0	0.1742712444323336
743	CHEMBL479079	2324	0	0.1742712444323336
744	CHEMBL479079	2322	0	0.1742712444323336
745	CHEMBL479079	2321	0	0.1742712444323336
746	CHEMBL479079	2268	0	0.1742712444323336
747	CHEMBL479079	2185	0	0.1742712444323336
748	CHEMBL479079	2050	0	0.1742712444323336
749	CHEMBL479079	2048	0	0.1742712444323336
750	CHEMBL479079	2043	0	0.1742712444323336
751	CHEMBL479079	1969	0	0.1742712444323336
752	CHEMBL479079	1445	0	0.1742712444323336
753	CHEMBL479079	1436	0	0.1742712444323336
754	CHEMBL479079	120892	0	0.1742712444323336
755	CHEMBL479079	102724428	0	0.1742712444323336
756	CHEMBL479079	10188	0	0.1742712444323336
757	CHEMBL477583	5600	0	1.0
758	CHEMBL477583	3791	0	1.0
759	CHEMBL477583	1432	0	1.0
760	CHEMBL477182	5600	0	1.0
761	CHEMBL477182	1432	0	1.0
762	CHEMBL477069	9891	0	0.7713152765536431
763	CHEMBL477069	9475	0	0.7713152765536431
764	CHEMBL477069	9448	0	0.7713152765536431
765	CHEMBL477069	9149	0	0.7713152765536431
766	CHEMBL477069	8711	0	0.7713152765536431
767	CHEMBL477069	8445	0	0.7713152765536431
768	CHEMBL477069	83942	0	0.7713152765536431
769	CHEMBL477069	817	0	0.7713152765536431
770	CHEMBL477069	815	0	0.7713152765536431
771	CHEMBL477069	7272	0	0.7713152765536431
772	CHEMBL477069	6850	0	0.7713152765536431
773	CHEMBL477069	6789	0	0.7713152765536431
774	CHEMBL477069	673	0	0.7713152765536431
775	CHEMBL477069	6197	0	0.7713152765536431
776	CHEMBL477069	6195	0	0.7713152765536431
777	CHEMBL477069	6098	0	0.7713152765536431
778	CHEMBL477069	6093	0	0.7713152765536431
779	CHEMBL477069	5979	0	0.7713152765536431
780	CHEMBL477069	5871	0	0.7713152765536431
781	CHEMBL477069	57787	0	0.7713152765536431
782	CHEMBL477069	5753	0	0.7713152765536431
783	CHEMBL477069	57118	0	0.7713152765536431
784	CHEMBL477069	5601	0	0.7713152765536431
785	CHEMBL477069	5587	0	0.7713152765536431
786	CHEMBL477069	558	0	0.7713152765536431
787	CHEMBL477069	53944	0	0.7713152765536431
788	CHEMBL477069	5347	0	0.7713152765536431
789	CHEMBL477069	5292	0	0.7713152765536431
790	CHEMBL477069	5261	0	0.7713152765536431
791	CHEMBL477069	5260	0	0.7713152765536431
792	CHEMBL477069	50488	0	0.7713152765536431
793	CHEMBL477069	415116	0	0.7713152765536431
794	CHEMBL477069	4140	0	0.7713152765536431
795	CHEMBL477069	4139	0	0.7713152765536431
796	CHEMBL477069	4058	0	0.7713152765536431
797	CHEMBL477069	3645	0	0.7713152765536431
798	CHEMBL477069	3643	0	0.7713152765536431
799	CHEMBL477069	3480	0	0.7713152765536431
800	CHEMBL477069	27330	0	0.7713152765536431
801	CHEMBL477069	25865	0	0.7713152765536431
802	CHEMBL477069	238	0	0.7713152765536431
803	CHEMBL477069	23683	0	0.7713152765536431
804	CHEMBL477069	23617	0	0.7713152765536431
805	CHEMBL477069	2322	0	0.7713152765536431
806	CHEMBL477069	2242	0	0.7713152765536431
807	CHEMBL477069	2241	0	0.7713152765536431
808	CHEMBL477069	2185	0	0.7713152765536431
809	CHEMBL477069	2066	0	0.7713152765536431
810	CHEMBL477069	204851	0	0.7713152765536431
811	CHEMBL477069	1956	0	0.7713152765536431
812	CHEMBL477069	1859	0	0.7713152765536431
813	CHEMBL477069	1612	0	0.7713152765536431
814	CHEMBL477069	147746	0	0.7713152765536431
815	CHEMBL477069	1457	0	0.7713152765536431
816	CHEMBL477069	1456	0	0.7713152765536431
817	CHEMBL477069	1455	0	0.7713152765536431
818	CHEMBL477069	1452	0	0.7713152765536431
819	CHEMBL477069	1436	0	0.7713152765536431
820	CHEMBL477069	120892	0	0.7713152765536431
821	CHEMBL477069	1196	0	0.7713152765536431
822	CHEMBL477069	10188	0	0.7713152765536431
823	CHEMBL476351	5600	0	1.0
824	CHEMBL476351	1432	0	1.0
825	CHEMBL476259	9891	0	0.5862687726425153
826	CHEMBL476259	9475	0	0.5862687726425153
827	CHEMBL476259	9448	0	0.5862687726425153
828	CHEMBL476259	9149	0	0.5862687726425153
829	CHEMBL476259	8711	0	0.5862687726425153
830	CHEMBL476259	8550	0	0.5862687726425153
831	CHEMBL476259	8445	0	0.5862687726425153
832	CHEMBL476259	83942	0	0.5862687726425153
833	CHEMBL476259	817	0	0.5862687726425153
834	CHEMBL476259	815	0	0.5862687726425153
835	CHEMBL476259	7272	0	0.5862687726425153
836	CHEMBL476259	6850	0	0.5862687726425153
837	CHEMBL476259	6789	0	0.5862687726425153
838	CHEMBL476259	6197	0	0.5862687726425153
839	CHEMBL476259	6196	0	0.5862687726425153
840	CHEMBL476259	6195	0	0.5862687726425153
841	CHEMBL476259	6098	0	0.5862687726425153
842	CHEMBL476259	6093	0	0.5862687726425153
843	CHEMBL476259	5979	0	0.5862687726425153
844	CHEMBL476259	5871	0	0.5862687726425153
845	CHEMBL476259	57787	0	0.5862687726425153
846	CHEMBL476259	5753	0	0.5862687726425153
847	CHEMBL476259	57118	0	0.5862687726425153
848	CHEMBL476259	5601	0	0.5862687726425153
849	CHEMBL476259	5593	0	0.5862687726425153
850	CHEMBL476259	5592	0	0.5862687726425153
851	CHEMBL476259	5587	0	0.5862687726425153
852	CHEMBL476259	558	0	0.5862687726425153
853	CHEMBL476259	53944	0	0.5862687726425153
854	CHEMBL476259	5347	0	0.5862687726425153
855	CHEMBL476259	5292	0	0.5862687726425153
856	CHEMBL476259	5261	0	0.5862687726425153
857	CHEMBL476259	5260	0	0.5862687726425153
858	CHEMBL476259	5159	0	0.5862687726425153
859	CHEMBL476259	5156	0	0.5862687726425153
860	CHEMBL476259	50488	0	0.5862687726425153
861	CHEMBL476259	415116	0	0.5862687726425153
862	CHEMBL476259	4140	0	0.5862687726425153
863	CHEMBL476259	4139	0	0.5862687726425153
864	CHEMBL476259	4058	0	0.5862687726425153
865	CHEMBL476259	3645	0	0.5862687726425153
866	CHEMBL476259	3643	0	0.5862687726425153
867	CHEMBL476259	3480	0	0.5862687726425153
868	CHEMBL476259	2870	0	0.5862687726425153
869	CHEMBL476259	27330	0	0.5862687726425153
870	CHEMBL476259	25865	0	0.5862687726425153
871	CHEMBL476259	238	0	0.5862687726425153
872	CHEMBL476259	23683	0	0.5862687726425153
873	CHEMBL476259	23617	0	0.5862687726425153
874	CHEMBL476259	2322	0	0.5862687726425153
875	CHEMBL476259	2242	0	0.5862687726425153
876	CHEMBL476259	2241	0	0.5862687726425153
877	CHEMBL476259	2185	0	0.5862687726425153
878	CHEMBL476259	2066	0	0.5862687726425153
879	CHEMBL476259	204851	0	0.5862687726425153
880	CHEMBL476259	2011	0	0.5862687726425153
881	CHEMBL476259	1956	0	0.5862687726425153
882	CHEMBL476259	1859	0	0.5862687726425153
883	CHEMBL476259	1612	0	0.5862687726425153
884	CHEMBL476259	147746	0	0.5862687726425153
885	CHEMBL476259	1457	0	0.5862687726425153
886	CHEMBL476259	1456	0	0.5862687726425153
887	CHEMBL476259	1455	0	0.5862687726425153
888	CHEMBL476259	1452	0	0.5862687726425153
889	CHEMBL476259	1436	0	0.5862687726425153
890	CHEMBL476259	131890	0	0.5862687726425153
891	CHEMBL476259	120892	0	0.5862687726425153
892	CHEMBL476259	1196	0	0.5862687726425153
893	CHEMBL476259	10188	0	0.5862687726425153
894	CHEMBL475761	9212	0	1.0
895	CHEMBL475761	7525	0	1.0
896	CHEMBL475761	6795	0	1.0
897	CHEMBL475761	6793	0	1.0
898	CHEMBL475761	2066	0	1.0
899	CHEMBL475761	2064	0	1.0
900	CHEMBL475761	1956	0	1.0
901	CHEMBL475761	10461	0	1.0
902	CHEMBL475599	2066	0	1.0
903	CHEMBL475599	2064	0	1.0
904	CHEMBL475599	1956	0	1.0
905	CHEMBL473629	9024	0	1.0
906	CHEMBL473629	84446	0	1.0
907	CHEMBL473629	6793	0	1.0
908	CHEMBL473629	5347	0	1.0
909	CHEMBL473629	5159	0	1.0
910	CHEMBL473629	5156	0	1.0
911	CHEMBL473629	29110	0	1.0
912	CHEMBL473420	9891	0	1.0
913	CHEMBL473420	9212	0	1.0
914	CHEMBL473420	6795	0	1.0
915	CHEMBL473420	5979	0	1.0
916	CHEMBL473420	5159	0	1.0
917	CHEMBL473420	5156	0	1.0
918	CHEMBL473420	4593	0	1.0
919	CHEMBL473420	3791	0	1.0
920	CHEMBL473420	2534	0	1.0
921	CHEMBL473420	2324	0	1.0
922	CHEMBL473420	1436	0	1.0
923	CHEMBL471789	6793	0	1.0
924	CHEMBL471789	5347	0	1.0
925	CHEMBL468963	9891	0	0.18656856171488712
926	CHEMBL468963	983	0	0.18656856171488712
927	CHEMBL468963	9641	0	0.18656856171488712
928	CHEMBL468963	9448	0	0.18656856171488712
929	CHEMBL468963	9212	0	0.18656856171488712
930	CHEMBL468963	91754	0	0.18656856171488712
931	CHEMBL468963	9149	0	0.18656856171488712
932	CHEMBL468963	8711	0	0.18656856171488712
933	CHEMBL468963	8445	0	0.18656856171488712
934	CHEMBL468963	83942	0	0.18656856171488712
935	CHEMBL468963	817	0	0.18656856171488712
936	CHEMBL468963	7525	0	0.18656856171488712
937	CHEMBL468963	6850	0	0.18656856171488712
938	CHEMBL468963	6795	0	0.18656856171488712
939	CHEMBL468963	6793	0	0.18656856171488712
940	CHEMBL468963	6790	0	0.18656856171488712
941	CHEMBL468963	6714	0	0.18656856171488712
942	CHEMBL468963	6098	0	0.18656856171488712
943	CHEMBL468963	5979	0	0.18656856171488712
944	CHEMBL468963	5871	0	0.18656856171488712
945	CHEMBL468963	57144	0	0.18656856171488712
946	CHEMBL468963	5593	0	0.18656856171488712
947	CHEMBL468963	5588	0	0.18656856171488712
948	CHEMBL468963	5587	0	0.18656856171488712
949	CHEMBL468963	5583	0	0.18656856171488712
950	CHEMBL468963	558	0	0.18656856171488712
951	CHEMBL468963	5578	0	0.18656856171488712
952	CHEMBL468963	53944	0	0.18656856171488712
953	CHEMBL468963	5293	0	0.18656856171488712
954	CHEMBL468963	5292	0	0.18656856171488712
955	CHEMBL468963	5260	0	0.18656856171488712
956	CHEMBL468963	5159	0	0.18656856171488712
957	CHEMBL468963	5156	0	0.18656856171488712
958	CHEMBL468963	50488	0	0.18656856171488712
959	CHEMBL468963	4593	0	0.18656856171488712
960	CHEMBL468963	415116	0	0.18656856171488712
961	CHEMBL468963	4140	0	0.18656856171488712
962	CHEMBL468963	3815	0	0.18656856171488712
963	CHEMBL468963	3791	0	0.18656856171488712
964	CHEMBL468963	3718	0	0.18656856171488712
965	CHEMBL468963	3643	0	0.18656856171488712
966	CHEMBL468963	3480	0	0.18656856171488712
967	CHEMBL468963	2932	0	0.18656856171488712
968	CHEMBL468963	2931	0	0.18656856171488712
969	CHEMBL468963	29110	0	0.18656856171488712
970	CHEMBL468963	27	0	0.18656856171488712
971	CHEMBL468963	25865	0	0.18656856171488712
972	CHEMBL468963	25	0	0.18656856171488712
973	CHEMBL468963	238	0	0.18656856171488712
974	CHEMBL468963	23683	0	0.18656856171488712
975	CHEMBL468963	23235	0	0.18656856171488712
976	CHEMBL468963	2322	0	0.18656856171488712
977	CHEMBL468963	2268	0	0.18656856171488712
978	CHEMBL468963	2242	0	0.18656856171488712
979	CHEMBL468963	2185	0	0.18656856171488712
980	CHEMBL468963	204851	0	0.18656856171488712
981	CHEMBL468963	2048	0	0.18656856171488712
982	CHEMBL468963	1859	0	0.18656856171488712
983	CHEMBL468963	147746	0	0.18656856171488712
984	CHEMBL468963	1457	0	0.18656856171488712
985	CHEMBL468963	1456	0	0.18656856171488712
986	CHEMBL468963	1455	0	0.18656856171488712
987	CHEMBL468963	1452	0	0.18656856171488712
988	CHEMBL468963	1436	0	0.18656856171488712
989	CHEMBL468963	120892	0	0.18656856171488712
990	CHEMBL468963	1198	0	0.18656856171488712
991	CHEMBL468963	1196	0	0.18656856171488712
992	CHEMBL468963	11040	0	0.18656856171488712
993	CHEMBL468963	1021	0	0.18656856171488712
994	CHEMBL468963	1020	0	0.18656856171488712
995	CHEMBL468963	1019	0	0.18656856171488712
996	CHEMBL468963	1018	0	0.18656856171488712
997	CHEMBL468963	1017	0	0.18656856171488712
998	CHEMBL467581	6098	0	1.0
999	CHEMBL467581	4058	0	1.0
1000	CHEMBL467581	3643	0	1.0
1001	CHEMBL467581	3480	0	1.0
1002	CHEMBL467581	238	0	1.0
1003	CHEMBL467581	2185	0	1.0
1004	CHEMBL467581	120892	0	1.0
1005	CHEMBL466412	2066	0	1.0
1006	CHEMBL466412	1956	0	1.0
1007	CHEMBL463931	9641	0	0.27678177491031025
1008	CHEMBL463931	9475	0	0.27678177491031025
1009	CHEMBL463931	8711	0	0.27678177491031025
1010	CHEMBL463931	83942	0	0.27678177491031025
1011	CHEMBL463931	7272	0	0.27678177491031025
1012	CHEMBL463931	6789	0	0.27678177491031025
1013	CHEMBL463931	6197	0	0.27678177491031025
1014	CHEMBL463931	6195	0	0.27678177491031025
1015	CHEMBL463931	6098	0	0.27678177491031025
1016	CHEMBL463931	6093	0	0.27678177491031025
1017	CHEMBL463931	5587	0	0.27678177491031025
1018	CHEMBL463931	5582	0	0.27678177491031025
1019	CHEMBL463931	558	0	0.27678177491031025
1020	CHEMBL463931	5347	0	0.27678177491031025
1021	CHEMBL463931	5292	0	0.27678177491031025
1022	CHEMBL463931	5260	0	0.27678177491031025
1023	CHEMBL463931	5159	0	0.27678177491031025
1024	CHEMBL463931	5156	0	0.27678177491031025
1025	CHEMBL463931	4593	0	0.27678177491031025
1026	CHEMBL463931	415116	0	0.27678177491031025
1027	CHEMBL463931	4058	0	0.27678177491031025
1028	CHEMBL463931	3815	0	0.27678177491031025
1029	CHEMBL463931	3645	0	0.27678177491031025
1030	CHEMBL463931	3643	0	0.27678177491031025
1031	CHEMBL463931	3480	0	0.27678177491031025
1032	CHEMBL463931	29110	0	0.27678177491031025
1033	CHEMBL463931	2870	0	0.27678177491031025
1034	CHEMBL463931	27330	0	0.27678177491031025
1035	CHEMBL463931	25865	0	0.27678177491031025
1036	CHEMBL463931	238	0	0.27678177491031025
1037	CHEMBL463931	23683	0	0.27678177491031025
1038	CHEMBL463931	23617	0	0.27678177491031025
1039	CHEMBL463931	2242	0	0.27678177491031025
1040	CHEMBL463931	2241	0	0.27678177491031025
1041	CHEMBL463931	2185	0	0.27678177491031025
1042	CHEMBL463931	1956	0	0.27678177491031025
1043	CHEMBL463931	1457	0	0.27678177491031025
1044	CHEMBL463931	1436	0	0.27678177491031025
1045	CHEMBL463931	140609	0	0.27678177491031025
1046	CHEMBL463931	131890	0	0.27678177491031025
1047	CHEMBL463931	120892	0	0.27678177491031025
1048	CHEMBL463931	1196	0	0.27678177491031025
1049	CHEMBL463931	10188	0	0.27678177491031025
1050	CHEMBL458865	9891	0	1.0
1051	CHEMBL458865	9448	0	1.0
1052	CHEMBL458865	9149	0	1.0
1053	CHEMBL458865	8711	0	1.0
1054	CHEMBL458865	83942	0	1.0
1055	CHEMBL458865	817	0	1.0
1056	CHEMBL458865	815	0	1.0
1057	CHEMBL458865	7272	0	1.0
1058	CHEMBL458865	6197	0	1.0
1059	CHEMBL458865	6196	0	1.0
1060	CHEMBL458865	6195	0	1.0
1061	CHEMBL458865	6098	0	1.0
1062	CHEMBL458865	5979	0	1.0
1063	CHEMBL458865	57118	0	1.0
1064	CHEMBL458865	5601	0	1.0
1065	CHEMBL458865	5592	0	1.0
1066	CHEMBL458865	5587	0	1.0
1067	CHEMBL458865	558	0	1.0
1068	CHEMBL458865	53944	0	1.0
1069	CHEMBL458865	5347	0	1.0
1070	CHEMBL458865	5261	0	1.0
1071	CHEMBL458865	5260	0	1.0
1072	CHEMBL458865	50488	0	1.0
1073	CHEMBL458865	4140	0	1.0
1074	CHEMBL458865	4139	0	1.0
1075	CHEMBL458865	4058	0	1.0
1076	CHEMBL458865	3645	0	1.0
1077	CHEMBL458865	3643	0	1.0
1078	CHEMBL458865	3480	0	1.0
1079	CHEMBL458865	27330	0	1.0
1080	CHEMBL458865	25865	0	1.0
1081	CHEMBL458865	238	0	1.0
1082	CHEMBL458865	23683	0	1.0
1083	CHEMBL458865	23617	0	1.0
1084	CHEMBL458865	2322	0	1.0
1085	CHEMBL458865	2242	0	1.0
1086	CHEMBL458865	2241	0	1.0
1087	CHEMBL458865	2185	0	1.0
1088	CHEMBL458865	2066	0	1.0
1089	CHEMBL458865	204851	0	1.0
1090	CHEMBL458865	1956	0	1.0
1091	CHEMBL458865	1859	0	1.0
1092	CHEMBL458865	1612	0	1.0
1093	CHEMBL458865	147746	0	1.0
1094	CHEMBL458865	1457	0	1.0
1095	CHEMBL458865	1456	0	1.0
1096	CHEMBL458865	1455	0	1.0
1097	CHEMBL458865	1452	0	1.0
1098	CHEMBL458865	1436	0	1.0
1099	CHEMBL458865	120892	0	1.0
1100	CHEMBL458865	1196	0	1.0
1101	CHEMBL458865	10188	0	1.0
1102	CHEMBL458438	9891	0	1.0
1103	CHEMBL458438	7272	0	1.0
1104	CHEMBL458438	6098	0	1.0
1105	CHEMBL458438	4058	0	1.0
1106	CHEMBL458438	3643	0	1.0
1107	CHEMBL458438	3480	0	1.0
1108	CHEMBL458438	238	0	1.0
1109	CHEMBL458438	2241	0	1.0
1110	CHEMBL458438	2185	0	1.0
1111	CHEMBL458438	120892	0	1.0
1112	CHEMBL458415	6098	0	1.0
1113	CHEMBL458415	4058	0	1.0
1114	CHEMBL458415	3645	0	1.0
1115	CHEMBL458415	3643	0	1.0
1116	CHEMBL458415	3480	0	1.0
1117	CHEMBL458415	238	0	1.0
1118	CHEMBL458415	2242	0	1.0
1119	CHEMBL458415	2241	0	1.0
1120	CHEMBL458415	2185	0	1.0
1121	CHEMBL458415	120892	0	1.0
1122	CHEMBL458415	1196	0	1.0
1123	CHEMBL456252	8711	0	0.6279364232802344
1124	CHEMBL456252	83942	0	0.6279364232802344
1125	CHEMBL456252	6098	0	0.6279364232802344
1126	CHEMBL456252	558	0	0.6279364232802344
1127	CHEMBL456252	5347	0	0.6279364232802344
1128	CHEMBL456252	5292	0	0.6279364232802344
1129	CHEMBL456252	5260	0	0.6279364232802344
1130	CHEMBL456252	4058	0	0.6279364232802344
1131	CHEMBL456252	3645	0	0.6279364232802344
1132	CHEMBL456252	3643	0	0.6279364232802344
1133	CHEMBL456252	3480	0	0.6279364232802344
1134	CHEMBL456252	2870	0	0.6279364232802344
1135	CHEMBL456252	238	0	0.6279364232802344
1136	CHEMBL456252	23683	0	0.6279364232802344
1137	CHEMBL456252	23617	0	0.6279364232802344
1138	CHEMBL456252	2242	0	0.6279364232802344
1139	CHEMBL456252	2241	0	0.6279364232802344
1140	CHEMBL456252	2185	0	0.6279364232802344
1141	CHEMBL456252	1956	0	0.6279364232802344
1142	CHEMBL456252	1436	0	0.6279364232802344
1143	CHEMBL456252	131890	0	0.6279364232802344
1144	CHEMBL456252	120892	0	0.6279364232802344
1145	CHEMBL456252	1196	0	0.6279364232802344
1146	CHEMBL450071	8711	0	1.0
1147	CHEMBL450071	83942	0	1.0
1148	CHEMBL450071	7272	0	1.0
1149	CHEMBL450071	6098	0	1.0
1150	CHEMBL450071	5601	0	1.0
1151	CHEMBL450071	5260	0	1.0
1152	CHEMBL450071	4058	0	1.0
1153	CHEMBL450071	3645	0	1.0
1154	CHEMBL450071	3643	0	1.0
1155	CHEMBL450071	3480	0	1.0
1156	CHEMBL450071	238	0	1.0
1157	CHEMBL450071	23617	0	1.0
1158	CHEMBL450071	2241	0	1.0
1159	CHEMBL450071	2185	0	1.0
1160	CHEMBL450071	204851	0	1.0
1161	CHEMBL450071	1956	0	1.0
1162	CHEMBL450071	1612	0	1.0
1163	CHEMBL450071	147746	0	1.0
1164	CHEMBL450071	120892	0	1.0
1165	CHEMBL450071	1196	0	1.0
1166	CHEMBL446024	9149	0	1.0
1167	CHEMBL446024	1859	0	1.0
1168	CHEMBL446024	1196	0	1.0
1169	CHEMBL443563	9891	0	1.0
1170	CHEMBL443563	9212	0	1.0
1171	CHEMBL443563	7525	0	1.0
1172	CHEMBL443563	6795	0	1.0
1173	CHEMBL443563	6790	0	1.0
1174	CHEMBL443563	6714	0	1.0
1175	CHEMBL443563	640	0	1.0
1176	CHEMBL443563	5159	0	1.0
1177	CHEMBL443563	5156	0	1.0
1178	CHEMBL443563	4067	0	1.0
1179	CHEMBL443563	3815	0	1.0
1180	CHEMBL443563	3791	0	1.0
1181	CHEMBL443563	27	0	1.0
1182	CHEMBL443563	25	0	1.0
1183	CHEMBL443563	2322	0	1.0
1184	CHEMBL443563	1436	0	1.0
1185	CHEMBL441702	9891	0	1.0
1186	CHEMBL441702	9475	0	1.0
1187	CHEMBL441702	9252	0	1.0
1188	CHEMBL441702	7525	0	1.0
1189	CHEMBL441702	6790	0	1.0
1190	CHEMBL441702	673	0	1.0
1191	CHEMBL441702	6714	0	1.0
1192	CHEMBL441702	640	0	1.0
1193	CHEMBL441702	6093	0	1.0
1194	CHEMBL441702	5979	0	1.0
1195	CHEMBL441702	5613	0	1.0
1196	CHEMBL441702	5604	0	1.0
1197	CHEMBL441702	5593	0	1.0
1198	CHEMBL441702	5592	0	1.0
1199	CHEMBL441702	5566	0	1.0
1200	CHEMBL441702	5562	0	1.0
1201	CHEMBL441702	4486	0	1.0
1202	CHEMBL441702	4233	0	1.0
1203	CHEMBL441702	3932	0	1.0
1204	CHEMBL434729	9448	0	0.4046598494845891
1205	CHEMBL434729	7525	0	0.4046598494845891
1206	CHEMBL434729	6714	0	0.4046598494845891
1207	CHEMBL434729	640	0	0.4046598494845891
1208	CHEMBL434729	5979	0	0.4046598494845891
1209	CHEMBL434729	5753	0	0.4046598494845891
1210	CHEMBL434729	5601	0	0.4046598494845891
1211	CHEMBL434729	5600	0	0.4046598494845891
1212	CHEMBL434729	5159	0	0.4046598494845891
1213	CHEMBL434729	5156	0	0.4046598494845891
1214	CHEMBL434729	4921	0	0.4046598494845891
1215	CHEMBL434729	4067	0	0.4046598494845891
1216	CHEMBL434729	3932	0	0.4046598494845891
1217	CHEMBL434729	3815	0	0.4046598494845891
1218	CHEMBL434729	3791	0	0.4046598494845891
1219	CHEMBL434729	3055	0	0.4046598494845891
